-52.1756006652,-32.4749275914,5.9462732706,12.25
61.0491907198,-14.7064255457,5.3859892234,11.33
-7.2665422203,-12.144743417,17.1078734134,8.28
-2.7990964637999998,9.6554020459,50.9147367678,8.63
-0.8624496689000001,-60.5168169905,-3.4434617271,4.59
35.293293752,23.5492166571,6.9344016747,6.5600000000000005
-0.6208016882,-97.5555141686,13.0423429496,4.97
-26.8296861511,-2.4836403839,-21.3944289905,5.07
35.0579262759,-5.2550631318,-35.2552870449,5.15
63.6038820766,-34.5300613903,51.6271223722,-7.55
-58.4595518208,-7.0231561132,32.8791956323,-8.56
-39.1616739579,-78.752678669,11.9081818643,-6.16
29.1057287509,32.4251278616,39.7171198602,-6.12
-32.906120639,31.7111316679,36.0284999901,-5.59
18.7905271917,-75.8370593445,44.4540029359,-5.57
