-28.0,-82.0,14.0,6.591564595543297
50.0,-60.0,-8.0,6.773199860507148
24.0,-68.0,56.0,6.922564126897717
-48.0,-64.0,-12.0,9.360695772089581
-38.0,26.0,18.0,4.436089220117734
-26.0,-52.0,-14.0,5.981074177273297
-44.0,6.0,28.0,4.703844908125237
18.0,-94.0,8.0,17.216561907399573
46.0,-76.0,-2.0,9.254061427026512
-20.0,-88.0,10.0,4.160598312486602
