-0.684968747,20.4136023716,52.2186375374,33.95273106743222
-45.6990143547,14.3731389053,33.1686626544,33.95273106743222
-58.8684418057,15.0994242951,-11.3489815506,33.95273106743222
-12.0328399171,59.6209013776,-17.8510689556,33.95273106743222
37.2904203252,24.3062305945,-10.9952267983,33.95273106743222
-17.7693280526,-106.9738380407,2.8771681717,33.95273106743222
-11.7034067903,3.72020436,2.4459526286,33.95273106743222
20.7009610875,-102.3423945697,4.2772701823,22.18864653992091
-0.8318684825,-22.8517237505,15.7014808424,21.640831341051424
11.8137156235,1.7462453981000001,2.3413639736,15.23823898198703
-53.7665676315,-72.9583359617,60.6588184576,19.510601673938737
-2.8683144044,41.8915880289,54.9033079275,15.596063349288894
-56.7687857275,38.8891595141,-6.6769781448,14.353308107868509
