-53.1016016157,9.6409262489,41.4569519825,11.660641587313963
36.2426400696,25.6142235034,-7.7472831495,6.920726085913546
-5.0693397357,29.1336897946,41.5009041226,9.185822890675109
-40.5868754804,-38.5187098597,-18.2143952282,7.958121855004364
4.6562578927,-70.7456761669,15.1941735156,7.173303161355309
-21.2558909903,-29.7166738969,-2.4466047126,5.325881674075146
-34.3500257272,31.1077863264,-12.9731239732,11.724959232097243
36.2059833158,28.5294559764,-11.3369429214,7.786802139108829
-5.0455844944,22.7892479731,42.0326955199,10.863625691991311
-53.208567985,-41.9979928227,6.7567718418,9.669593587607325
17.4794600746,-70.6688461787,15.0404358134,8.702564720812767
-22.8711594324,-40.7934659447,60.9520927637,5.712722386247511
46.4621816573,0.0611497991,60.0750987666,5.357421472092758
-56.3693157055,-17.3836419731,22.5720462007,4.2925118522740835
58.1625835897,-3.725946123,51.3366973765,4.20967925753062
-24.4570497344,-26.3923348581,-0.45822327020000003,5.231992591475706
10.6924855002,-18.578424754,-12.669270725,4.141270304548785
-30.3755936039,-64.1574463766,48.5000653303,8.608930627031015
-30.6011320367,23.5778789348,54.5273058594,5.581710019920944
-4.9553416904,-33.3951938559,31.1306552887,5.4687887108228725
