-52.1683648459,-38.990695038,4.2622219525,50.0
-62.9263149827,-24.4223480699,0.9336473951,50.0
-63.0313021455,-10.1326273619,-6.954727345,50.0
67.3947141224,-15.3533130521,-3.5542504895,50.0
54.7081727584,-38.1791195105,5.1969171493,50.0
63.2734936351,-37.9565738931,7.3102680633,50.0
-7.1077640703,-104.9663247351,0.3559469053,50.0
-30.5753282179,-102.4783888977,7.1080637067,50.0
-11.2176531713,-107.6796319859,20.7043048433,50.0
16.5580331423,-105.3983530708,20.1939426894,50.0
27.1449184281,-106.3622818314,6.7707716448,50.0
35.5794491171,-98.7084342029,-5.1199889304,40.69357292408319
-60.761536531,-59.2745198708,-9.5508110622,50.0
26.8840206473,-87.098724303,-19.3761362162,50.0
35.3601911888,-76.8160858586,-24.7966324442,50.0
48.1603207238,-65.9938605426,-23.6208464265,25.61212592280317
-7.2785562011,-36.4356505134,5.762718911,50.0
3.3510614059,-80.89513746,-19.6260751595,46.067028163627604
-37.4154789681,-47.6440606252,-26.4071453191,45.060407128770024
7.2191653722,64.3084254913,-14.0045176762,32.0097853231666
-3.4833558681,64.0730748759,-16.0922456398,31.14010104725412
26.4453676368,62.1375309081,-16.2737031459,26.830990413186715
-43.6494619832,-72.2036147797,-13.1238973014,25.276147644331477
56.4161408683,12.3054752481,-30.2820987951,23.06685547177116
-22.6686008746,64.4718067689,-9.2141109401,20.04598699392514
-52.1099328512,18.7356774173,35.1068466227,19.067416863042347
