26.0,-96.0,-4.0,11.18
38.0,-92.0,-6.0,7.68
-27.0,-98.0,-8.0,10.23
-33.0,-90.0,-8.0,9.5
-42.0,-52.0,-18.0,8.48
-51.0,-38.0,6.0,6.63
-30.0,-62.0,42.0,6.23
-39.0,6.0,30.0,11.2
-51.0,30.0,18.0,9.79
-51.0,22.0,28.0,9.46
-4.0,20.0,52.0,8.81
33.0,22.0,-4.0,7.41
36.0,32.0,-6.0,5.99
9.0,-82.0,-26.0,9.77
-8.0,-81.0,-27.0,6.22
